reactants	products	reaction_type	set
CCCCN(C)C(=O)c1cccc(C(=O)OC)c1	CCCCN(C)C(=O)c1cccc(C(=O)O)c1	<RX_6>	train
COc1cc(C#N)c(Cc2cc(C)cc(C)c2)c(C#N)c1O	Cc1cc(C)cc(Cc2c(C#N)cc(O)c(O)c2C#N)c1	<RX_6>	train
OC1(c2cccs2)CCNCC1	c1csc(C2CCNCC2)c1	<RX_9>	valid
CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(=O)(=O)CCCOC2CCCCO2)cc1	CCC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(=O)(=O)CCCO)cc1	<RX_6>	train
Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12.O=C(Cl)c1cc(Cl)cc(Cl)c1	O=C(Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12)c1cc(Cl)cc(Cl)c1	<RX_2>	test
COc1cc(Cl)c([N+](=O)[O-])cc1C(=O)O.C[S-]	COc1cc(SC)c([N+](=O)[O-])cc1C(=O)O	<RX_1>	train
C1CNCCN1.O=S1CCN(c2nc(Cl)nc3c(NCCO)ncnc23)CC1	O=S1CCN(c2nc(N3CCNCC3)nc3c(NCCO)ncnc23)CC1	<RX_1>	train
CC(C)(C)OC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cn2cc(Br)sc2n1)c1ccccc1.COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)[nH]1)C(C)C	COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3cn4cc(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC(C)(C)C)c5ccccc5)nc4s3)cc2)[nH]1)C(C)C	<RX_3>	train
C1COCCN1.CCc1nc2c(cnn2CC)c(NC2CCN(C(N)=O)CC2)c1CNC(=O)c1ccc(CCCCOCCCCBr)cc1	CCc1nc2c(cnn2CC)c(NC2CCN(C(N)=O)CC2)c1CNC(=O)c1ccc(CCCCOCCCCN2CCOCC2)cc1	<RX_1>	train
Cc1[nH]c2ccc(Br)cc2c1C.Fc1cccnc1	Cc1c(C)n(-c2cccnc2)c2ccc(Br)cc12	<RX_1>	train
COc1cccc2oc(C(=O)O)cc12.NC1CCN(CCN2CCCCCC2)CC1	COc1cccc2oc(C(=O)NC3CCN(CCN4CCCCCC4)CC3)cc12	<RX_2>	train
O=C1C(=Cc2cccnc2)CCc2ccc(Br)cc21	O=C1c2cc(Br)ccc2CCC1Cc1cccnc1	<RX_7>	test
CC[C@@H]1COCCN1.ClCC#CCCl	CC[C@@H]1COCCN1CC#CCCl	<RX_1>	train
CC1=C(Br)C(O)CC1.CC[Mg+]	CCC1=C(C)CCC1O	<RX_3>	train
CC(=Cc1ccc(C)cc1)CBr.Cc1cc(O)c(C)c(C)c1NC=O	CC(=Cc1ccc(C)cc1)COc1cc(C)c(NC=O)c(C)c1C	<RX_1>	valid
CC(=O)OC[C@@H](C)n1ccc2c(N)c(C)ccc2c1=O.O=C(O)CC1(O)CCCCCC1	CC(=O)OC[C@@H](C)n1ccc2c(NC(=O)CC3(O)CCCCCC3)c(C)ccc2c1=O	<RX_2>	train
CCc1nc(C)nc(CC)c1N.S=C(Cl)Cl	CCc1nc(C)nc(CC)c1N=C=S	<RX_9>	train
COC(=O)CCS(=O)(=O)Cl.Clc1ccc2c(c1)CCNC2	COC(=O)CCS(=O)(=O)N1CCc2cc(Cl)ccc2C1	<RX_2>	train
CCOC(=O)c1cccc(F)c1C.O=C1CCC(=O)N1Br	CCOC(=O)c1cccc(F)c1CBr	<RX_10>	train
CC(C)(C)OC(=O)CN1C(=O)[C@@H](N)COc2ccccc21.CCOC(=O)C(=O)CCCCCCC1CCN(C(=O)OCc2ccccc2)CC1	CCOC(=O)[C@@H](CCCCCCC1CCN(C(=O)OCc2ccccc2)CC1)N[C@H]1COc2ccccc2N(CC(=O)OC(C)(C)C)C1=O	<RX_1>	test
CNCC(=O)O.N#Cc1cccc(I)c1	CN(CC(=O)O)c1cccc(C#N)c1	<RX_1>	train
O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC2(Cc3ccccc3C2O)C1	O=C(NC1C2CC3CC(C2)CC1C3)N1CCCC2(Cc3ccccc3C2)C1	<RX_9>	train
CC1CN(c2ccc(C(F)(F)F)cn2)C(C)CN1C(=O)OC(C)(C)C	CC1CN(c2ccc(C(F)(F)F)cn2)C(C)CN1	<RX_6>	valid
CCCCCCCCNCc1ccc(F)cc1F.CCOC(=O)[C@H](Cc1ccc(OCC(=O)O)cc1)OCC	CCCCCCCCN(Cc1ccc(F)cc1F)C(=O)COc1ccc(C[C@H](OCC)C(=O)OCC)cc1	<RX_2>	valid
COC(=O)c1cccc(CN2c3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3CC2C)c1	CC1Cc2cc(C(O)(C(F)(F)F)C(F)(F)F)ccc2N1Cc1cccc(C(=O)O)c1	<RX_6>	train
CN1CC(N)C1.O=C(O)c1cc2c(Cl)cc(Cl)cc2[nH]1	CN1CC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)C1	<RX_2>	train
Cc1nc(-n2ccc(OCc3ccccc3)cc2=O)sc1C(=O)O.Cc1nc(CN)cs1	Cc1nc(CNC(=O)c2sc(-n3ccc(OCc4ccccc4)cc3=O)nc2C)cs1	<RX_2>	train
Clc1ccccc1CCBr.Nc1nccc2[nH]c(Sc3cc4c(cc3Br)OCO4)nc12	Nc1nccc2c1nc(Sc1cc3c(cc1Br)OCO3)n2CCc1ccccc1Cl	<RX_1>	train
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CNC1.O=C1CCC(n2cc(I)ccc2=O)CC1	O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN(C2CCC(n3cc(I)ccc3=O)CC2)C1	<RX_1>	test
CCOC(=O)CCNc1ccc(C(=O)N(C)CCCN(C)C(=O)OC(C)(C)C)cc1	CN(CCCN(C)C(=O)c1ccc(NCCC(=O)O)cc1)C(=O)OC(C)(C)C	<RX_6>	train
COc1ccccc1N=C=S.O=C1CCNCC1C(c1ccccc1)c1ccccc1	COc1ccccc1NC(=S)N1CCC(=O)C(C(c2ccccc2)c2ccccc2)C1	<RX_2>	train
COc1ccc(SCCCOc2ccc3c(c2)C(C(C)C)OC(=O)N3)cc1OC.OO	COc1ccc(S(=O)CCCOc2ccc3c(c2)C(C(C)C)OC(=O)N3)cc1OC	<RX_8>	test
CN1CCN(c2ccc(Br)cc2)CC1.c1ccc2c3c([nH]c2c1)C1CCN(CC1)C3	CN1CCN(c2ccc(-n3c4c(c5ccccc53)CN3CCC4CC3)cc2)CC1	<RX_1>	train
CCN(CC)Cc1ccc(N)cc1C(F)(F)F.Cc1cc(-n2cnc3cccnc32)ccc1CC(=O)O	CCN(CC)Cc1ccc(NC(=O)Cc2ccc(-n3cnc4cccnc43)cc2C)cc1C(F)(F)F	<RX_2>	train
CCc1cnc(N2CCC(O)CC2)nc1.CS(=O)(=O)Cl	CCc1cnc(N2CCC(OS(C)(=O)=O)CC2)nc1	<RX_2>	train
CC(c1ccc(B(O)O)cc1)N(C)C.COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1Br	COc1c(F)c(F)c2[nH]c(=O)c3sccc3c2c1-c1ccc(C(C)N(C)C)cc1	<RX_3>	train
COC(=O)C1(N)C(=O)Nc2ccccc2CC1c1ccccc1	N[C@@H]1C(=O)Nc2ccccc2C[C@@H]1c1ccccc1	<RX_9>	train
Cn1cc(Nc2cc(F)ccc2[N+](=O)[O-])cn1	Cn1cc(Nc2cc(F)ccc2N)cn1	<RX_7>	train
Cc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(Cl)c2n1.Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1	Cc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(-c3cnn(C)c3)c2n1	<RX_3>	train
C=CC(=O)OC.CC(C)c1nn(Cc2ccccc2)cc1I	COC(=O)/C=C/c1cn(Cc2ccccc2)nc1C(C)C	<RX_3>	train
Cc1cc(C)cc(-c2nc(N)sc2-c2ccncc2)c1.O=C(Cl)c1ccncc1	Cc1cc(C)cc(-c2nc(NC(=O)c3ccncc3)sc2-c2ccncc2)c1	<RX_2>	valid
C#Cc1ccccc1CC(=O)OC.CC(C)(C)OC(=O)NCc1ccc(Nc2ncc(C(F)(F)F)c(Cl)n2)cc1	COC(=O)Cc1ccccc1C#Cc1nc(Nc2ccc(CNC(=O)OC(C)(C)C)cc2)ncc1C(F)(F)F	<RX_3>	test
CC(C)(C)OC(=O)N1CCc2ccc(O)cc2CC1.CS(=O)(=O)Cl	CC(C)(C)OC(=O)N1CCc2ccc(OS(C)(=O)=O)cc2CC1	<RX_2>	train
CC(C)(C(=O)OCc1ccccc1)C1(O)CCCCO1	CC(C)(C(=O)OCc1ccccc1)C1CCCCO1	<RX_9>	train
COc1ccc(C2Sc3ccccc3NC(=O)C2=O)cc1	COc1ccc([C@@H]2Sc3ccccc3NC(=O)[C@@H]2O)cc1	<RX_7>	train
Cc1ccc(CCl)cc1.c1ccc(COC[C@H]2O[C@@H](c3ccc4cc[nH]c4c3)[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1	Cc1ccc(Cn2ccc3ccc([C@@H]4O[C@H](COCc5ccccc5)[C@@H](OCc5ccccc5)[C@H](OCc5ccccc5)[C@H]4OCc4ccccc4)cc32)cc1	<RX_1>	train
C1=COCCC1.COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC5CCCCO5)CC[C@]4(C)[C@H]3CC[C@]12C	<RX_1>	train
CS(=O)(=O)O[C@H]1CCO[C@@H](c2ccccc2)C1.[N-]=[N+]=[N-]	[N-]=[N+]=N[C@@H]1CCO[C@@H](c2ccccc2)C1	<RX_1>	train
COC(=O)CCCOc1cn[nH]n1	O=C(O)CCCOc1cn[nH]n1	<RX_6>	train
CC(=O)c1ccc2[nH]ccc2c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C	CC(=O)c1ccc2c(ccn2C(=O)OC(C)(C)C)c1	<RX_5>	train
N#Cc1cc2nccn2cc1Br.OB(O)c1ccc(Cl)cc1Cl	N#Cc1cc2nccn2cc1-c1ccc(Cl)cc1Cl	<RX_3>	valid
CC(C)(C)OC(=O)C(C)(C)NC(=O)c1cc(Cl)c2ccccc2c1OCc1cnc(C(F)(F)F)nc1	CC(C)(NC(=O)c1cc(Cl)c2ccccc2c1OCc1cnc(C(F)(F)F)nc1)C(=O)O	<RX_6>	train
CC1(C)C(C(=O)Cl)C1(C)C.Fc1c(F)c(F)c2[nH]ccc2c1F	CC1(C)C(C(=O)c2c[nH]c3c(F)c(F)c(F)c(F)c23)C1(C)C	<RX_3>	test
CC(C)c1nnc(Cl)n(C)c1=O.CNC	CC(C)c1nnc(N(C)C)n(C)c1=O	<RX_1>	train
CC(=O)Cl.COC(=O)c1ccccc1-c1cc(-c2ccc(OC)cc2)[nH]n1	COC(=O)c1ccccc1-c1cc(-c2ccc(OC)cc2)n(C(C)=O)n1	<RX_1>	train
Nc1nc(Cl)c(Cl)nc1Cl.OCc1cccnc1	Nc1nc(Cl)c(Cl)nc1OCc1cccnc1	<RX_1>	train
Cc1nnc(-c2ccc(Br)cc2)n1C[C@@H]1CCN(C(=O)C2CC2)C1.OB(O)c1ccc(Cl)cc1Cl	Cc1nnc(-c2ccc(-c3ccc(Cl)cc3Cl)cc2)n1C[C@@H]1CCN(C(=O)C2CC2)C1	<RX_3>	train
CC(C)(C)OC(=O)N1CCC(c2ccc(O)cc2)C(O)C1.Fc1ccc(OCCCBr)cc1	CC(C)(C)OC(=O)N1CCC(c2ccc(OCCCOc3ccc(F)cc3)cc2)C(O)C1	<RX_1>	train
C#CCO.O=C(O)C1CCCCC1	C#CCOC(=O)C1CCCCC1	<RX_2>	train
CC(C)(C)OC(=O)CNc1cccc(SC(F)(F)F)c1.Cc1cccc(NC(=O)NCC(=O)O)c1	Cc1cccc(NC(=O)NCC(=O)N(CC(=O)OC(C)(C)C)c2cccc(SC(F)(F)F)c2)c1	<RX_2>	test
CNc1ccccc1.O=C(O)COc1ncc(C(=O)Nc2ccc(F)cc2)cn1	CN(C(=O)COc1ncc(C(=O)Nc2ccc(F)cc2)cn1)c1ccccc1	<RX_2>	train
Nc1cccc(O)c1N.O=C(O)COCc1ccccc1	Oc1cccc2[nH]c(COCc3ccccc3)nc12	<RX_4>	test
CC1OC(=O)c2ccc(C=O)cc21.CCOC(C)=O	CC1OC(=O)c2ccc(C3OCCO3)cc21	<RX_5>	train
COc1ccc2c(COCc3ccccc3)nnc(NC3CCN(Cc4ccc5ccccc5c4)CC3)c2c1	COc1ccc2c(CO)nnc(NC3CCN(Cc4ccc5ccccc5c4)CC3)c2c1	<RX_6>	valid
CC(=O)N1CCc2nc3ccc(C#N)cc3c(Cl)c2C1.COc1ccc(CN)cc1Cl	COc1ccc(CNc2c3c(nc4ccc(C#N)cc24)CCN(C(C)=O)C3)cc1Cl	<RX_1>	train
CC(C)(C)OC(=O)N1CCC(c2cc(=O)[nH]c3c4c(-c5nccs5)cccc4nn23)CC1	O=c1cc(C2CCNCC2)n2nc3cccc(-c4nccs4)c3c2[nH]1	<RX_6>	train
C=C(C)c1cnc2[nH]cc(C(=O)N[C@@H](C)C(C)(C)O)c2n1	CC(C)c1cnc2[nH]cc(C(=O)N[C@@H](C)C(C)(C)O)c2n1	<RX_7>	train
CC(C)(C)OC(=O)N1CCc2c(oc3cc(Br)ccc23)C1.O=c1cc(OCc2ccc(F)cn2)cc[nH]1	CC(C)(C)OC(=O)N1CCc2c(oc3cc(-n4ccc(OCc5ccc(F)cn5)cc4=O)ccc23)C1	<RX_1>	train
C#Cc1ccc(C)cc1.Cc1cc2ncc(Br)cn2n1	Cc1ccc(C#Cc2cnc3cc(C)nn3c2)cc1	<RX_3>	train
N[C@H](CO)C(C(F)(F)F)C(F)(F)F.O=S(=O)(Cl)c1ccsc1	O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccsc1	<RX_2>	train
CCOC(=O)c1cn2c(cc1=O)-c1cc(F)c(OCCCOC)cc1CC2C(C)C	COCCCOc1cc2c(cc1F)-c1cc(=O)c(C(=O)O)cn1C(C(C)C)C2	<RX_6>	train
CCOC(=O)[C@@H]1C[C@@H](C(C)C)[C@H](c2ccc(OC)c(OCCCOC)c2)N1C(=O)OC(C)(C)C	COCCCOc1cc([C@H]2[C@H](C(C)C)C[C@@H](CO)N2C(=O)OC(C)(C)C)ccc1OC	<RX_7>	valid
CCOC(=O)C[N+](=O)[O-].COC(=O)c1ccc2c(c1)c(C=O)cn2C(=O)OCc1ccccc1	CCOC(=O)C(=Cc1cn(C(=O)OCc2ccccc2)c2ccc(C(=O)OC)cc12)[N+](=O)[O-]	<RX_3>	test
CC(C)(C)OC(=O)[C@@H]1CN(Cc2ccccc2)C(=O)N1.C[C@@H](CSC(=O)c1ccccc1)C(=O)Cl	C[C@H](CSC(=O)c1ccccc1)C(=O)N1C(=O)N(Cc2ccccc2)C[C@H]1C(=O)OC(C)(C)C	<RX_2>	train
C[C@H]1CC[C@H](N(C(=O)Nc2ncc(Cl)s2)C2CCNCC2)CC1.O=C(Cl)N1CCCCC1	C[C@H]1CC[C@H](N(C(=O)Nc2ncc(Cl)s2)C2CCN(C(=O)N3CCCCC3)CC2)CC1	<RX_2>	train
COC(=O)c1ccc(S(=O)(=O)NCc2ccc3occc3c2)cc1.Fc1ncc(Cl)cc1Cl	COC(=O)c1ccc(S(=O)(=O)N(Cc2ccc3occc3c2)c2ncc(Cl)cc2Cl)cc1	<RX_1>	train
O=[N+]([O-])c1ccc(Cl)c(Br)c1	Nc1ccc(Cl)c(Br)c1	<RX_7>	train
NC12CC3CC(CC(C3)C1)C2.O=Cc1ccc(-c2ccn[nH]2)o1	c1cc(-c2ccc(CNC34CC5CC(CC(C5)C3)C4)o2)[nH]n1	<RX_1>	test
C#CC1(C2CCCC2)CC(=O)CC(=O)O1.Cc1cccc(I)c1	Cc1cccc(C#CC2(C3CCCC3)CC(=O)CC(=O)O2)c1	<RX_3>	valid
CCN(CC)c1ccc(Nc2cc(N)ncn2)cc1.O=C=Nc1c(F)cccc1F	CCN(CC)c1ccc(Nc2cc(NC(=O)Nc3c(F)cccc3F)ncn2)cc1	<RX_2>	train
CC(C)(C)[Si](C)(C)OCCBr.O=Cc1ccc(O)c(-c2ccccc2)n1	CC(C)(C)[Si](C)(C)OCCOc1ccc(C=O)nc1-c1ccccc1	<RX_1>	train
CC(C)N(C(=O)c1cc2c(cc1C(F)(F)F)OC(C)(C)C(=O)N2CCN)[C@@H]1CCCN(C(=O)OC(C)(C)C)C1.CCC(=O)C(F)(F)F	CCC(NCCN1C(=O)C(C)(C)Oc2cc(C(F)(F)F)c(C(=O)N(C(C)C)[C@@H]3CCCN(C(=O)OC(C)(C)C)C3)cc21)C(F)(F)F	<RX_1>	valid
CCC(C)I.Oc1ccc(NC(=S)NCc2ccco2)cc1	CCC(C)Oc1ccc(NC(=S)NCc2ccco2)cc1	<RX_1>	train
CC1(C)OB(c2ccc(C3(C(=O)NS(C)(=O)=O)CC3)cc2)OC1(C)C.COc1cc(Br)ccc1-c1onc(C)c1NC(=O)O[C@H](C)c1cccc(C(F)(F)F)c1	COc1cc(-c2ccc(C3(C(=O)NS(C)(=O)=O)CC3)cc2)ccc1-c1onc(C)c1NC(=O)O[C@H](C)c1cccc(C(F)(F)F)c1	<RX_3>	train
CCOc1cc(C=O)ccc1O.O=C1CSC(=O)N1c1ccc(F)cc1	CCOc1cc(C=C2SC(=O)N(c3ccc(F)cc3)C2=O)ccc1O	<RX_3>	test
CC(C)(C)c1ccc(O)c(Br)c1.O=Cc1ccc(B(O)O)o1	CC(C)(C)c1ccc(O)c(-c2ccc(C=O)o2)c1	<RX_3>	test
CCOC(=O)CSc1cnc(NC(=O)N(CC2CCCC2)c2cccc(C(=O)N(C)C)c2)s1	CN(C)C(=O)c1cccc(N(CC2CCCC2)C(=O)Nc2ncc(SCC(=O)O)s2)c1	<RX_6>	valid
Cc1ccc(C(=O)c2cc(Cl)ccc2N)cn1.Cc1ncc(-c2ccc(S(=O)(=O)Cl)cc2)o1	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnc(C)o3)cc2)cn1	<RX_2>	train
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1.NCC1(c2ccc(F)nc2)CCC(F)(F)CC1	CS(=O)(=O)c1ccc(Cl)c(C(=O)NCC2(c3ccc(F)nc3)CCC(F)(F)CC2)c1	<RX_2>	train
COC(=O)c1ccc(CS(C)(=O)=O)cc1	CS(=O)(=O)Cc1ccc(CO)cc1	<RX_7>	train
CN(CCCCNC(=O)OCc1ccccc1)Cc1ccc(CNCc2ncc[nH]2)cc1.Cn1ccnc1C=O	CN(CCCCNC(=O)OCc1ccccc1)Cc1ccc(CN(Cc2ncc[nH]2)Cc2nccn2C)cc1	<RX_1>	train
COC(=O)CC(=O)CCl.NC(=S)NCc1ccccc1	COC(=O)Cc1csc(NCc2ccccc2)n1	<RX_4>	valid
COc1cc(-c2ccncc2)ccc1C(=O)O.NC1CCc2ccccc21	COc1cc(-c2ccncc2)ccc1C(=O)NC1CCc2ccccc21	<RX_2>	valid
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCOC(=O)c1csc(N)n1	CCOC(=O)c1csc(NC(=O)OC(C)(C)C)n1	<RX_5>	valid
CCOC(=O)C1CCC(=O)N1.Fc1ccc(CBr)cc1	CCOC(=O)C1CCC(=O)N1Cc1ccc(F)cc1	<RX_1>	test
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(N)=O	CSCC[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(N)=O	<RX_6>	train
C1CCNC1.C=C[C@@]12CCc3cc(O)ccc3[C@H]1[C@@H](CCCCCCCl)C[C@@]1(C)[C@H]2CC[C@@H]1O	C=C[C@@]12CCc3cc(O)ccc3[C@H]1[C@@H](CCCCCCN1CCCC1)C[C@@]1(C)[C@H]2CC[C@@H]1O	<RX_1>	train
CC(C)COc1ccc(B(O)O)cc1.CCCc1nc(C)[nH]c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1	CCCc1nc(C)n(-c2ccc(OCC(C)C)cc2)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1	<RX_1>	train
C=CC(=O)OC(C)(C)C.Nc1cccnc1Br	CC(C)(C)OC(=O)/C=C/c1ncccc1N	<RX_3>	test
C#CC(=O)OC.Cc1ccc(C(=O)O)cc1N=[N+]=[N-]	COC(=O)c1cn(-c2cc(C(=O)O)ccc2C)nn1	<RX_4>	test
CCN(C(=O)OCc1ccccc1)[C@H]1Cc2ccc(Br)cc2C1.N=C(c1ccccc1)c1ccccc1	CCN(C(=O)OCc1ccccc1)[C@H]1Cc2ccc(N=C(c3ccccc3)c3ccccc3)cc2C1	<RX_1>	valid
CCC1(c2ccc(COc3ccc(CO)c(CO)c3)s2)OCCO1	CCC(=O)c1ccc(COc2ccc(CO)c(CO)c2)s1	<RX_6>	train
CN1CCN(c2ccc([N+](=O)[O-])c(O)n2)CC1	CN1CCN(c2ccc(N)c(O)n2)CC1	<RX_7>	valid
CCOC(=O)CCNC(=O)c1ccc(N[C@@H](CC(C)C)c2ccc(-c3ccc(C(F)(F)F)cn3)cc2)nc1	CC(C)C[C@H](Nc1ccc(C(=O)NCCC(=O)O)cn1)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1	<RX_6>	train
C#Cc1ccc(C2(N(Cc3ccccc3)Cc3ccccc3)CC2)cc1.CCOC(=O)c1ccc(I)cc1	CCOC(=O)c1ccc(C#Cc2ccc(C3(N(Cc4ccccc4)Cc4ccccc4)CC3)cc2)cc1	<RX_3>	train
CC(C)(C)OC(=O)N1CC[C@H](Nc2nc(-c3ccccc3O)nc3ccc(C#CCO)cc23)C1	OCC#Cc1ccc2nc(-c3ccccc3O)nc(N[C@H]3CCNC3)c2c1	<RX_6>	train
CC(O)CCl.O=c1[nH]cc(-c2ccccc2)c2ccccc12	CC(O)Cn1cc(-c2ccccc2)c2ccccc2c1=O	<RX_1>	test
O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(Cl)c1.OB(O)c1cncnc1	O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1	<RX_3>	train
CC(C)CCn1c(CCl)nc2cc(CNC(=O)OC(C)(C)C)ccc21.O=C1Nc2ccccc2S(=O)(=O)N1C1CC1	CC(C)CCn1c(CN2C(=O)N(C3CC3)S(=O)(=O)c3ccccc32)nc2cc(CNC(=O)OC(C)(C)C)ccc21	<RX_1>	test
O=CNc1nc(C(=NOCCBr)C(=O)O)cs1.[N-]=[N+]=[N-]	[N-]=[N+]=NCCON=C(C(=O)O)c1csc(NC=O)n1	<RX_9>	train
COC(=O)c1[nH]c(=O)n2c1CN=C(c1ccccc1Cl)c1cc(Cl)ccc1-2	O=C(O)c1[nH]c(=O)n2c1CN=C(c1ccccc1Cl)c1cc(Cl)ccc1-2	<RX_6>	train
CC(C)(CO)C(=O)O.NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21	CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21	<RX_2>	train
CN(C)CCCl.O=C1N(c2ccccc2)CC(c2ccccc2O)=NN1c1ccccc1Br	CN(C)CCOc1ccccc1C1=NN(c2ccccc2Br)C(=O)N(c2ccccc2)C1	<RX_1>	train
CCOC(=O)c1csc(N2CCN(C(=O)OC(C)(C)C)CC2)n1	CCOC(=O)c1csc(N2CCNCC2)n1	<RX_6>	train
O=Cc1cc(Cl)ccc1OCc1ccccc1	OCc1cc(Cl)ccc1OCc1ccccc1	<RX_7>	test
Cc1ccc(N)cc1[N+](=O)[O-].O=C(O)C1CC1	Cc1ccc(NC(=O)C2CC2)cc1[N+](=O)[O-]	<RX_2>	train
CCOC(=O)CCc1cn(Cc2ccc(Cl)cc2Cl)nc1OCC	CCOc1nn(Cc2ccc(Cl)cc2Cl)cc1CCCO	<RX_7>	train
Cc1ccc(S(=O)(=O)c2ccccc2S(=O)(=O)N=CN(C)C)cc1.O=C1CCC(=O)N1Br	CN(C)C=NS(=O)(=O)c1ccccc1S(=O)(=O)c1ccc(CBr)cc1	<RX_10>	valid
C#Cc1ccc(OCCCC)cc1.CN(C)C1CCN(c2ccc(NC(=O)c3ccc(Br)o3)cc2)C1	CCCCOc1ccc(C#Cc2ccc(C(=O)Nc3ccc(N4CCC(N(C)C)C4)cc3)o2)cc1	<RX_3>	train
CC(C)(C)OC(=O)NC1(c2ccc(-c3c(-c4ccccc4)oc4c(-c5c[nH]nn5)cccc4c3=O)cc2)CCC1	NC1(c2ccc(-c3c(-c4ccccc4)oc4c(-c5c[nH]nn5)cccc4c3=O)cc2)CCC1	<RX_6>	test
CC(C)(C)OC(=O)NC(C(=O)c1ccc(O)cc1)c1ccc(Cl)c(Cl)c1.CC(C)CO	CC(C)COc1ccc(C(=O)C(NC(=O)OC(C)(C)C)c2ccc(Cl)c(Cl)c2)cc1	<RX_1>	train
CC(c1ccc(C(=O)NCC(=O)OC(C)(C)C)cc1Cl)C(O)(c1ccc2oc(=O)n(C)c2c1)C(F)(F)F	CC(c1ccc(C(=O)NCC(=O)O)cc1Cl)C(O)(c1ccc2oc(=O)n(C)c2c1)C(F)(F)F	<RX_6>	train
Cc1ccc(S)cc1.O=C(O)c1coc(Br)c1	Cc1ccc(Sc2cc(C(=O)O)co2)cc1	<RX_1>	train
COc1ccc(C(=O)O)c(OC)c1OC.OCCN1CCNCC1	COc1ccc(C(=O)OCCN2CCNCC2)c(OC)c1OC	<RX_2>	train
C=CCc1c(CC(=O)OCC)c2ccccc2n1C(=O)OC(C)(C)C	C=CCc1c(CC(=O)O)c2ccccc2n1C(=O)OC(C)(C)C	<RX_6>	train
COC(=O)[C@H]1CCC[C@H]1NC(=O)OC(C)(C)C	CC(C)(C)OC(=O)N[C@@H]1CCC[C@@H]1CO	<RX_7>	train
CC(C)S(=O)(=O)Nc1ccsc1-c1ccc(B2OC(C)(C)C(C)(C)O2)cc1.COC(=O)c1cccc([N+](=O)[O-])c1Br	COC(=O)c1cccc([N+](=O)[O-])c1-c1ccc(-c2sccc2NS(=O)(=O)C(C)C)cc1	<RX_3>	train
COc1cc2c(cc1Br)C(c1cccc(C#N)c1)=NCC(=O)N2C.OB(O)c1ccco1	COc1cc2c(cc1-c1ccco1)C(c1cccc(C#N)c1)=NCC(=O)N2C	<RX_3>	train
COC(OC)c1ccc([N+](=O)[O-])c(F)c1.NC(=O)c1sc(N)nc1-c1ccc(C(F)(F)F)cc1	COC(OC)c1ccc([N+](=O)[O-])c(Nc2nc(-c3ccc(C(F)(F)F)cc3)c(C(N)=O)s2)c1	<RX_1>	train
